1622,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,YES,21,138,,2000,1,"UNIFIED PHYSICS ,VOL.3",BOOK,140,0,RUPEES,,2001-03-10 00:00:00.000,,,,3,,566,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1623,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,ISSUED,21,138,,2000,1,"UNIFIED PHYSICS ,VOL.3",BOOK,140,0,RUPEES,,2001-03-10 00:00:00.000,,,,3,,566,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1624,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,ISSUED,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1625,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,YES,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1626,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,YES,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1627,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,YES,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1628,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,YES,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1629,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,ISSUED,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
163,I DID IT'MATHEMATICS,SUDHA MAHESH,,DELHI,11,YES,2,111,,2013,1,,BOOK,135,0,RUPEES,,2017-06-20 00:00:00.000,,,,,,,Hard Binding,ENGLISH,,Paper,12,,PURCHASE,,          ,0,,,,1,
1630,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,ISSUED,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1631,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,YES,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1632,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,YES,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1633,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,ISSUED,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1634,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,YES,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1635,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,ISSUED,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1636,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,YES,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1637,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,ISSUED,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1638,UNIFIED PHYSICS,"GUPTA,S.L",530,,12,ISSUED,21,138,,2000,1,"UNIFIED PHYSICS,VOL.4",BOOK,135,0,RUPEES,,2001-03-10 00:00:00.000,,,,4,,752,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1639,MODERN PHYSICS,"MURUGESHAN,R",539,,12,ISSUED,21,27,,1999,1,MODERN PHYSICS,BOOK,110,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,726,Paper Pack,ENGLISH,,Paper,13,,PURCHASE,,          ,0,,,,1,
164,LEARNING WELL MATHEMATICS-III,PREETIKA SAWHMEY,,NEWDELHI,11,YES,2,332,,0,1,,BOOK,175,0,RUPEES,,2017-06-20 00:00:00.000,,,,,,,Hard Binding,ENGLISH,,Paper,12,,PURCHASE,,          ,0,,,,1,
1640,MODERN PHYSICS,"MURUGESHAN,R",539,,12,ISSUED,21,27,,1999,1,MODERN PHYSICS,BOOK,110,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,726,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1641,MODERN PHYSICS,"MURUGESHAN,R",539,,12,ISSUED,21,27,,1999,1,MODERN PHYSICS,BOOK,110,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,726,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1642,MODERN PHYSICS,"MURUGESHAN,R",539,,12,ISSUED,21,27,,1999,1,MODERN PHYSICS,BOOK,110,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,726,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1643,MODERN PHYSICS,"MURUGESHAN,R",539,,12,ISSUED,21,27,,1999,1,MODERN PHYSICS,BOOK,110,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,726,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1644,LECTURES ON PHYSICS,"FEYNMAN,RICHARD",530,,12,YES,21,27,,1999,1,LECTURES ON PHYSICS,BOOK,220,0,RUPEES,,2005-07-25 00:00:00.000,,,,,,466,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1645,LECTURES ON PHYSICS,"FEYNMAN,RICHARD",530,,12,YES,21,27,,1999,1,LECTURES ON PHYSICS,BOOK,220,0,RUPEES,,2005-07-25 00:00:00.000,,,,,,466,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1646,LECTURES ON PHYSICS,Nil,530,,12,YES,21,27,,1999,1,LECTURES ON PHYSICS,BOOK,220,0,RUPEES,,2001-03-10 00:00:00.000,,,,2,,465,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1647,LECTURES ON PHYSICS,Nil,530,,12,YES,21,27,,1999,1,LECTURES ON PHYSICS,BOOK,220,0,RUPEES,,2001-03-10 00:00:00.000,,,,2,,465,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1648,CONCEPTS OF MODERN PHYSICS,"BESIER,ARTHUER",539,,12,YES,21,27,,1999,1,MODERN PHYSCIS,BOOK,210,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,456,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1649,CONCEPTS OF MODERN PHYSICS,"BESIER,ARTHUER",539,,12,YES,21,27,,1999,1,MODERN PHYSCIS,BOOK,210,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,456,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
165,BANYAN TREE AN INTEGRATED TERM COURSE CLASS -1 TM -I,CHINNA OOMAN,,NEWDELHI,94,YES,2,334,,0,1,,BOOK,219,0,RUPEES,,2017-06-20 00:00:00.000,,,,,,,Hard Binding,ENGLISH,,Paper,1,,PURCHASE,,          ,0,,,,1,
1650,ANDHRA PRASASTHI,"SATYANARAYANA,V",894.827,,9,YES,21,83,,2000,1,ANDHRA PRASASTHI IN TELUGU,BOOK,20,0,RUPEES,,2000-08-23 00:00:00.000,,,,,,56,Paper Pack,ENGLISH,,Paper,17,                                                  ,PURCHASE,,          ,0,,,,1,
1651,SAHITYA SAMASYALU,"LEWIS,HEDWIG",894.827,,9,YES,21,83,,2000,1,SAHITYA SAMASYALU IN TELUGU,BOOK,45,0,RUPEES,,2000-08-21 00:00:00.000,,,,,,235,Paper Pack,ENGLISH,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1652,BALA VYAKARANAM,"UMA SANKAR,TIWARI",494.827 5,,9,YES,21,66,,2000,1,BALA VYAKARANAM IN TELUGU,BOOK,150,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,54,Paper Pack,TELUGU,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1653,PROUDA VYAKARANA GHANTA PADAMULU,"RAMAKRISHNA RAO,V",491.25,,9,YES,21,66,,2000,1,PROUDA VYAKARANA GHANTA PADAMAULU IN SANSKRIT,BOOK,80,0,RUPEES,,2001-08-10 00:00:00.000,,,,,,120,Paper Pack,SANSKRIT,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1654,PROUDA VYAKARANA GHANTA PADAMULU,"RAMAKRISHNA RAO,V",491.25,,9,YES,21,66,,2000,1,PROUDA VYAKARANA GHANTA PADAMAULU IN SANSKRIT,BOOK,80,0,RUPEES,,2001-08-10 00:00:00.000,,,,,,120,Paper Pack,SANSKRIT,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1655,AMRUTHAM KURISINA RATRI,BALAGANGADHAR,894.627 3,,9,YES,21,66,,2000,1,AMRUTHAM KURISINA RATRI IN TELUGU,BOOK,60,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,189,Paper Pack,TELUGU,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1656,AMRUTHAM KURISINA RATRI,BALAGANGADHAR,894.627 3,,9,YES,21,66,,2000,1,AMRUTHAM KURISINA RATRI IN TELUGU,BOOK,60,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,189,Paper Pack,TELUGU,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1657,VYAKARANA DHARSHANAM,"MURTHY,B.G.K",494.827,,9,YES,21,66,,2000,1,VYAKARANA DHARSHANAM IN TELUGU,BOOK,90,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,167,Paper Pack,TELUGU,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1658,BALA VYAKARNAM,"VENKATESWARULU,V",494.827,,9,YES,21,66,,2000,1,BALA VYAKARNAM IN TELUGU,BOOK,50,0,RUPEES,,2000-03-10 00:00:00.000,,,,,,80,Hard Binding,TELUGU,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1659,GIDUGU RAMA MURTHY,"JANAKI,V",894.827,,9,YES,21,66,,2000,1,GIDUGU RAMA MURTHY,BOOK,80,0,RUPEES,,2000-03-10 00:00:00.000,,,,,,154,Paper Pack,ENGLISH,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
166,BANYAN TREE AN INTEGRATED TERM COURSE CLASS -1 TM -2,CHINNA OOMAN,,NEWDELHI,94,YES,2,334,,0,1,,BOOK,219,0,RUPEES,,2017-06-20 00:00:00.000,,,,,,,Hard Binding,ENGLISH,,Paper,1,,PURCHASE,,          ,0,,,,1,
1660,ANDHRA PRASASTHI,"SATYANARAYANA,V",894.827,,9,YES,21,83,,2000,1,ANDHRA PRASASTHI IN TELUGU,BOOK,20,0,RUPEES,,2000-08-23 00:00:00.000,,,,,,56,Paper Pack,ENGLISH,,Paper,17,                                                  ,PURCHASE,,          ,0,,,,1,
1661,SANSKRIT-TELUGU DICTIONARY,Nil,491.2 3 827,,9,YES,21,66,,2000,1,SANSKRIT-TELUGU DICTIONARY,BOOK,135,0,RUPEES,,2005-07-26 00:00:00.000,,,,,,567,Hard Binding,SANSKRIT-TELUGU,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1662,QUANTITATIVE TECHNIQUES,OBUL REDDY,519,,9,YES,21,25,,2000,1,QUANTITATIVE TECHNIQUES,BOOK,115,0,RUPEES,,2001-03-10 00:00:00.000,,,,2,,567,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1663,QUANTITATIVE TECHNIQUES,OBUL REDDY,519,,9,YES,21,25,,2000,1,QUANTITATIVE TECHNIQUES,BOOK,115,0,RUPEES,,2001-03-10 00:00:00.000,,,,1,,567,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1664,UNIFIED CHEMISTRY,"AGARWAL,O.P",540,,4,YES,21,27,,1999,1,UNIFIED CHEMISTRY,BOOK,150,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,455,Paper Pack,ENGLISH,,Paper,4,                                                  ,PURCHASE,,          ,0,,,,1,
1665,UNIFIED CHEMISTRY,"AGARWAL,O.P",540,,4,YES,21,27,,1999,1,UNIFIED CHEMISTRY,BOOK,150,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,455,Paper Pack,ENGLISH,,Paper,4,                                                  ,PURCHASE,,          ,0,,,,1,
1666,UNIFIED CHEMISTRY,"AGARWAL,O.P",540,,4,YES,21,27,,1999,1,UNIFIED CHEMISTRY,BOOK,150,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,455,Paper Pack,ENGLISH,,Paper,4,                                                  ,PURCHASE,,          ,0,,,,1,
1667,UNIFIED CHEMISTRY,"AGARWAL,O.P",540,,4,YES,21,27,,1999,1,UNIFIED CHEMISTRY,BOOK,150,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,455,Paper Pack,ENGLISH,,Paper,4,                                                  ,PURCHASE,,          ,0,,,,1,
1668,UNIFIED CHEMISTRY,"AGARWAL,O.P",540,,4,YES,21,27,,1999,1,UNIFIED CHEMISTRY,BOOK,150,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,455,Paper Pack,ENGLISH,,Paper,4,                                                  ,PURCHASE,,          ,0,,,,1,
1669,UNIFIED PHYSICS,GUPTA S.L.,530,,12,YES,21,27,,1999,1,UNIFIED PHYSICS,BOOK,140,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,355,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
167,BANYAN TREE AN INTEGRATED TERM COURSE CLASS -2 TM -3,CHINNA OOMAN,,NEWDELHI,94,YES,2,334,,0,1,,BOOK,228,0,RUPEES,,2017-06-20 00:00:00.000,,,,,,,Hard Binding,ENGLISH,,Paper,1,,PURCHASE,,          ,0,,,,1,
1670,UNIFIED PHYSICS,GUPTA S.L.,530,,12,YES,21,27,,1999,1,UNIFIED PHYSICS,BOOK,140,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,355,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1671,UNIFIED PHYSICS,GUPTA S.L.,530,,12,YES,21,27,,1999,1,UNIFIED PHYSICS,BOOK,140,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,355,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1672,UNIFIED PHYSICS,GUPTA S.L.,530,,12,YES,21,27,,1999,1,UNIFIED PHYSICS,BOOK,140,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,355,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1673,UNIFIED PHYSICS,GUPTA S.L.,530,,12,YES,21,27,,1999,1,UNIFIED PHYSICS,BOOK,140,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,355,Paper Pack,ENGLISH,,Paper,13,                                                  ,PURCHASE,,          ,0,,,,1,
1674,B.Sc.  MATHEMATICS,Nil,510,,11,YES,21,27,,1993,1,B.Sc.  MATHEMATICS,BOOK,115,0,RUPEES,,2001-03-10 00:00:00.000,,,,1,,686,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1675,B.Sc.  MATHEMATICS,Nil,510,,11,YES,21,27,,1993,1,B.Sc.  MATHEMATICS,BOOK,115,0,RUPEES,,2001-03-10 00:00:00.000,,,,1,,686,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1676,B.Sc.  MATHEMATICS,Nil,510,,11,YES,21,27,,1993,1,B.Sc.  MATHEMATICS,BOOK,115,0,RUPEES,,2001-03-10 00:00:00.000,,,,1,,686,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1677,B.Sc.  MATHEMATICS,Nil,510,,11,YES,21,27,,1993,1,B.Sc.  MATHEMATICS,BOOK,115,0,RUPEES,,2001-03-10 00:00:00.000,,,,1,,686,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1678,B.Sc.  MATHEMATICS,Nil,510,,11,YES,21,27,,1993,1,B.Sc.  MATHEMATICS,BOOK,115,0,RUPEES,,2001-03-10 00:00:00.000,,,,1,,686,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1679,B.Sc.  MATHEMATICS,Nil,510,,11,YES,21,27,,1993,1,B.Sc.  MATHEMATICS,BOOK,115,0,RUPEES,,2001-03-10 00:00:00.000,,,,1,,686,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
168,BANYAN TREE AN INTEGRATED TERM COURSE CLASS -2 TM -1,CHINNA OOMAN,,NEWDELHI,94,YES,2,334,,0,1,,BOOK,228,0,RUPEES,,2017-06-20 00:00:00.000,,,,,,,Hard Binding,ENGLISH,,Paper,1,,PURCHASE,,          ,0,,,,1,
1680,B.Sc.  MATHEMATICS,Nil,510,,11,YES,21,27,,1993,1,B.Sc.  MATHEMATICS,BOOK,115,0,RUPEES,,2001-03-10 00:00:00.000,,,,1,,686,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1681,B.Sc.  MATHEMATICS,Nil,510,,11,YES,21,27,,1993,1,B.Sc.  MATHEMATICS,BOOK,115,0,RUPEES,,2001-03-10 00:00:00.000,,,,1,,686,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1682,B.Sc.  MATHEMATICS,Nil,510,,11,YES,21,27,,1993,1,B.Sc.  MATHEMATICS,BOOK,115,0,RUPEES,,2001-03-10 00:00:00.000,,,,1,,686,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1683,B.Sc.  MATHEMATICS,Nil,510,,11,YES,21,27,,1993,1,B.Sc.  MATHEMATICS,BOOK,115,0,RUPEES,,2001-03-10 00:00:00.000,,,,1,,686,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1684,OBJECTIVE ARTHEMATIC,"AGARWAL,R.S",153.43,,9,YES,21,27,,1996,1,OBJECTIVE ARTHEMATIC,BOOK,160,0,RUPEES,,2000-09-06 00:00:00.000,,,,,,456,Paper Pack,ENGLISH,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1685,OBJECTIVE ARTHEMATIC,"AGARWAL,R.S",153.43,,9,YES,21,27,,1996,1,OBJECTIVE ARTHEMATIC,BOOK,160,0,RUPEES,,2000-09-06 00:00:00.000,,,,,,456,Paper Pack,ENGLISH,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1686,OBJECTIVE ARTHEMATIC,"AGARWAL,R.S",153.43,,9,YES,21,27,,1996,1,OBJECTIVE ARTHEMATIC,BOOK,160,0,RUPEES,,2000-09-06 00:00:00.000,,,,,,456,Paper Pack,ENGLISH,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1687,OBJECTIVE ARTHEMATIC,"AGARWAL,R.S",153.43,,9,YES,21,27,,1996,1,OBJECTIVE ARTHEMATIC,BOOK,160,0,RUPEES,,2000-09-06 00:00:00.000,,,,,,456,Paper Pack,ENGLISH,,Paper,8,                                                  ,PURCHASE,,          ,0,,,,1,
1688,QUANTATIVE APTITUDE,"AGARWAL,R.S",519,,11,YES,21,27,,1996,1,QUANTITATIVE MATHEMATICS,BOOK,125,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1689,QUANTATIVE APTITUDE,"AGARWAL,R.S",519,,11,YES,21,27,,1996,1,QUANTITATIVE MATHEMATICS,BOOK,125,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
169,BANYAN TREE AN INTEGRATED TERM COURSE CLASS -2 TM -2,CHINNA OOMAN,,NEWDELHI,94,YES,2,334,,0,1,,BOOK,228,0,RUPEES,,2017-06-20 00:00:00.000,,,,,,,Hard Binding,ENGLISH,,Paper,1,,PURCHASE,,          ,0,,,,1,
1690,QUANTATIVE APTITUDE,"AGARWAL,R.S",519,,11,YES,21,27,,1996,1,QUANTITATIVE MATHEMATICS,BOOK,125,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1691,QUANTATIVE APTITUDE,"AGARWAL,R.S",519,,11,YES,21,27,,1996,1,QUANTITATIVE MATHEMATICS,BOOK,125,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,,Paper Pack,ENGLISH,,Paper,12,                                                  ,PURCHASE,,          ,0,,,,1,
1692,MODERN APPROACH TO NON-VERBAL REASONING,"AGARWAL,R.S",153.94,,9,YES,21,103,,1993,1,MODERN APPROACH TO NON-VERBAL REASONING,BOOK,125,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,543,Paper Pack,ENGLISH,,Paper,24,                                                  ,PURCHASE,,          ,0,,,,1,
1693,MODERN APPROACH TO NON-VERBAL REASONING,"AGARWAL,R.S",153.94,,9,YES,21,103,,1993,1,MODERN APPROACH TO NON-VERBAL REASONING,BOOK,125,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,543,Paper Pack,ENGLISH,,Paper,24,                                                  ,PURCHASE,,          ,0,,,,1,
1694,MODERN APPROACH TO NON-VERBAL REASONING,"AGARWAL,R.S",153.94,,9,YES,21,103,,1993,1,MODERN APPROACH TO NON-VERBAL REASONING,BOOK,125,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,543,Paper Pack,ENGLISH,,Paper,24,                                                  ,PURCHASE,,          ,0,,,,1,
1695,MODERN APPROACH TO VERBAL REASONING,"AGARWAL,R.S",153.94,,9,YES,21,103,,1993,1,MODERN APPROACH TO VERBAL REASONING,BOOK,200,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,543,Paper Pack,ENGLISH,,Paper,24,                                                  ,PURCHASE,,          ,0,,,,1,
1696,MODERN APPROACH TOVERBAL REASONING,"AGARWAL,R.S",153.94,,9,YES,21,103,,1993,1,MODERN APPROACH TO VERBAL REASONING,BOOK,200,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,543,Paper Pack,ENGLISH,,Paper,24,                                                  ,PURCHASE,,          ,0,,,,1,
1697,MODERN APPROACH TO VERBAL REASONING,"AGARWAL,R.S",153.94,,9,YES,21,103,,1993,1,MODERN APPROACH TO VERBAL REASONING,BOOK,200,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,543,Paper Pack,ENGLISH,,Paper,24,                                                  ,PURCHASE,,          ,0,,,,1,
1698,MODERN APPROACH TO VERBAL & NON VERBAL REASONING,"AGARWAL,R.S",153.94,,9,YES,21,103,,1993,1,MODERN APPROACH TO VERBAL & NON VERBAL REASONING,BOOK,300,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,543,Paper Pack,ENGLISH,,Paper,24,                                                  ,PURCHASE,,          ,0,,,,1,
1699,MODERN APPROACH TO VERBAL & NON VERBAL REASONING,"AGARWAL,R.S",153.94,,9,YES,21,103,,1993,1,MODERN APPROACH TO VERBAL & NON VERBAL REASONING,BOOK,300,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,543,Paper Pack,ENGLISH,,Paper,24,                                                  ,PURCHASE,,          ,0,,,,1,
17,I EXPLORE A SCIENCE TEXT BOOK-6,MRINALINI PRADHAN,,DELHI,90,YES,2,111,,2014,1,,BOOK,270,0,RUPEES,,2017-06-18 00:00:00.000,,,,,,,Hard Binding,ENGLISH,,Paper,59,,PURCHASE,,          ,0,,,,1,
170,BANYAN TREE AN INTEGRATED TERM COURSE CLASS -3 TM -1,GEETA PADMANABHAM,,NEWDELHI,94,YES,2,334,,0,1,,BOOK,2014,0,RUPEES,,2017-06-20 00:00:00.000,,,,,,,Hard Binding,ENGLISH,,Paper,1,,PURCHASE,,          ,0,,,,1,
1700,MODERN APPROACH TO VERBAL & NON VERBAL REASONING,"AGARWAL,R.S",153.94,,9,YES,21,103,,1993,1,MODERN APPROACH TO VERBAL & NON VERBAL REASONING,BOOK,300,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,543,Paper Pack,ENGLISH,,Paper,24,                                                  ,PURCHASE,,          ,0,,,,1,
1701,DEGREE HINDI,"PADMAVATHI,S.K",491.43,,19,YES,21,83,,1999,1,DEGREE HINDI,BOOK,48,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,87,Paper Pack,HINDI,,Paper,16,                                                  ,PURCHASE,,          ,0,,,,1,
1702,DEGREE HINDI,"PADMAVATHI,S.K",491.43,,19,YES,21,83,,1999,1,DEGREE HINDI,BOOK,48,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,87,Paper Pack,HINDI,,Paper,16,                                                  ,PURCHASE,,          ,0,,,,1,
1703,DEGREE HINDI,"PADMAVATHI,S.K",491.43,,19,YES,21,83,,1999,1,DEGREE HINDI,BOOK,48,0,RUPEES,,2001-03-10 00:00:00.000,,,,,,87,Paper Pack,HINDI,,Paper,16,                                                  ,PURCHASE,,          ,0,,,,1,
1704,MOSAIC OF MODERN PROSE,"BAPI RAJU,M",420,,5,YES,21,25,,2000,1,MOSAIC OF MODERN PROSE,BOOK,20,0,RUPEES,,2001-08-10 00:00:00.000,,,,,,63,Paper Pack,ENGLISH,,Paper,5,                                                  ,PURCHASE,,          ,0,,,,1,
